Station Name,Date,Time,Air Temperature,Humidity,Interval Rain,Wind Direction,Maximum Wind Speed,Solar Radiation
Oak Street Weather Station,1/21/2023,4:00:00 AM,0.7,73,0,325,4.2,13
Foster Weather Station,1/21/2023,3:00:00 AM,-0.56,69,0,0,0,64
Oak Street Weather Station,1/21/2023,3:00:00 AM,0.5,72,0,285,2.9,60
Foster Weather Station,1/21/2023,2:00:00 AM,-0.78,67,0,0,0,123
Oak Street Weather Station,1/21/2023,2:00:00 AM,0.6,73,0,98,1.7,129
Foster Weather Station,1/21/2023,1:00:00 AM,-0.89,67,0,0,0,155
Oak Street Weather Station,1/21/2023,1:00:00 AM,0.3,71,0,6,2.2,151
Foster Weather Station,1/21/2023,12:00:00 PM,-1.17,68,0,0,0,231
Oak Street Weather Station,1/21/2023,12:00:00 PM,0.3,71,0,283,2.3,174
Foster Weather Station,1/21/2023,11:00:00 AM,-1.39,69,0,0,0,131
Oak Street Weather Station,1/21/2023,11:00:00 AM,-0.3,73,0,355,3.1,150
Foster Weather Station,1/21/2023,10:00:00 AM,-1.39,69,0,0,0,68
Oak Street Weather Station,1/21/2023,10:00:00 AM,-0.5,73,0,8,4.7,65
Foster Weather Station,1/21/2023,9:00:00 AM,-1.67,70,0,0,0,53
Oak Street Weather Station,1/21/2023,9:00:00 AM,-0.6,73,0,8,2.1,40
Foster Weather Station,1/21/2023,8:00:00 AM,-1.67,70,0,0,0,21
Oak Street Weather Station,1/21/2023,8:00:00 AM,-0.6,74,0,263,2.6,15
Foster Weather Station,1/21/2023,7:00:00 AM,-1.78,70,0,0,0,4
Oak Street Weather Station,1/21/2023,7:00:00 AM,-0.6,73,0,293,3.2,2
Foster Weather Station,1/21/2023,6:00:00 AM,-1.5,68,0,0,0,4
Oak Street Weather Station,1/21/2023,6:00:00 AM,-0.5,72,0,301,2.4,2
Foster Weather Station,1/21/2023,5:00:00 AM,-1.06,66,0,0,0,4
Oak Street Weather Station,1/21/2023,5:00:00 AM,-0.3,71,0,284,2.5,2
Foster Weather Station,1/21/2023,4:00:00 AM,-1.17,65,0,0,0,4
Oak Street Weather Station,1/21/2023,4:00:00 AM,-0.2,68,0,249,3.1,2
Foster Weather Station,1/21/2023,3:00:00 AM,-0.89,64,0,0,0,4
Oak Street Weather Station,1/21/2023,3:00:00 AM,0.2,68,0,305,3.5,2
Foster Weather Station,1/21/2023,2:00:00 AM,-1,62,0,0,0,4
Oak Street Weather Station,1/21/2023,2:00:00 AM,0.1,67,0,350,2.4,2
Foster Weather Station,1/21/2023,1:00:00 AM,-1,60,0,0,0,5
Oak Street Weather Station,1/21/2023,1:00:00 AM,0.2,66,0,6,2.4,2
Foster Weather Station,1/21/2023,12:00:00 PM,-0.67,61,0,0,0,4
Oak Street Weather Station,1/21/2023,12:00:00 PM,0.3,66,0,351,2.1,2
Foster Weather Station,1/20/2023,11:00:00 AM,-0.5,62,0,0,0,5
Oak Street Weather Station,1/20/2023,11:00:00 AM,0.5,66,0,0,1.8,2
Foster Weather Station,1/20/2023,10:00:00 AM,-0.5,62,0,0,0,5
Oak Street Weather Station,1/20/2023,10:00:00 AM,0.6,67,0,5,2.7,1
Foster Weather Station,1/20/2023,9:00:00 AM,-0.39,62,0,0,0,4
Oak Street Weather Station,1/20/2023,9:00:00 AM,0.6,67,0,14,3.4,2
Foster Weather Station,1/20/2023,8:00:00 AM,-0.5,62,0,0,0,4
Oak Street Weather Station,1/20/2023,8:00:00 AM,0.7,67,0,358,3,2
Foster Weather Station,1/20/2023,7:00:00 AM,-0.28,62,0,0,0,4
Oak Street Weather Station,1/20/2023,7:00:00 AM,0.8,66,0,345,3.1,2
Foster Weather Station,1/20/2023,6:00:00 AM,-0.06,62,0,0,0,4
Oak Street Weather Station,1/20/2023,6:00:00 AM,1,67,0,350,4.1,2
Foster Weather Station,1/20/2023,5:00:00 AM,-0.06,65,0,0,0,4
Oak Street Weather Station,1/20/2023,5:00:00 AM,0.9,68,0,352,4.6,2
Foster Weather Station,1/20/2023,4:00:00 AM,-0.17,67,0,0,0,10
Oak Street Weather Station,1/20/2023,4:00:00 AM,1.1,69,0,351,2.2,9
Foster Weather Station,1/20/2023,3:00:00 AM,0,67,0,0,0,20
Oak Street Weather Station,1/20/2023,3:00:00 AM,1,70,0,324,3.7,18
Foster Weather Station,1/20/2023,2:00:00 AM,0.17,63,0,0,0,43
Oak Street Weather Station,1/20/2023,2:00:00 AM,1.1,71,0,0,1.8,25
Foster Weather Station,1/20/2023,1:00:00 AM,0,66,0,0,0,52
Oak Street Weather Station,1/20/2023,1:00:00 AM,1.4,69,0,348,3.5,66
Foster Weather Station,1/20/2023,12:00:00 PM,0.28,65,0,0,0,51
Oak Street Weather Station,1/20/2023,12:00:00 PM,1.1,71,0,354,2.5,46
Foster Weather Station,1/20/2023,11:00:00 AM,0.5,64,0,0,0,52
Oak Street Weather Station,1/20/2023,11:00:00 AM,1.9,69,0,353,4.1,42
Foster Weather Station,1/20/2023,10:00:00 AM,0.78,65,0,0,0,71
Oak Street Weather Station,1/20/2023,10:00:00 AM,2,70,0,336,4.9,37
Foster Weather Station,1/20/2023,9:00:00 AM,1,67,0,0,0,68
Oak Street Weather Station,1/20/2023,9:00:00 AM,2,75,0,339,3.2,20
Foster Weather Station,1/20/2023,8:00:00 AM,0.78,72,0.15,0,0,14
Oak Street Weather Station,1/20/2023,8:00:00 AM,2,76,0.1,340,6,8
Foster Weather Station,1/20/2023,7:00:00 AM,1,72,0.03,0,0,5
Oak Street Weather Station,1/20/2023,7:00:00 AM,1.8,80,0.1,342,2.2,1
Foster Weather Station,1/20/2023,6:00:00 AM,1.17,72,0,0,0,5
Oak Street Weather Station,1/20/2023,6:00:00 AM,2,77,0,293,4.4,1
Foster Weather Station,1/20/2023,5:00:00 AM,1.28,71,0,0,0,4
Oak Street Weather Station,1/20/2023,5:00:00 AM,2.2,77,0,329,2.6,1
Foster Weather Station,1/20/2023,4:00:00 AM,1.39,69,0,0,0,4
Oak Street Weather Station,1/20/2023,4:00:00 AM,2.4,74,0,329,4.2,1
Foster Weather Station,1/20/2023,3:00:00 AM,1.39,70,0,0,0,4
Oak Street Weather Station,1/20/2023,3:00:00 AM,2.5,75,0,316,3.7,1
Foster Weather Station,1/20/2023,2:00:00 AM,1.5,71,0,0,0,3
Oak Street Weather Station,1/20/2023,2:00:00 AM,2.7,76,0,340,3.4,1
Foster Weather Station,1/20/2023,1:00:00 AM,1.78,74,0,0,0,2
Oak Street Weather Station,1/20/2023,1:00:00 AM,2.6,79,0,353,2.5,1
Foster Weather Station,1/20/2023,12:00:00 PM,2.06,76,0,0,0,0
Oak Street Weather Station,1/20/2023,12:00:00 PM,2.9,82,0,267,5.5,1
Foster Weather Station,1/19/2023,11:00:00 AM,2.39,76,0,0,0,0
Oak Street Weather Station,1/19/2023,11:00:00 AM,3.2,82,0,308,3.4,1
Foster Weather Station,1/19/2023,10:00:00 AM,2.28,79,0,0,0,0
Oak Street Weather Station,1/19/2023,10:00:00 AM,3.1,84,0,305,5.6,1
Foster Weather Station,1/19/2023,9:00:00 AM,2.17,80,0.13,0,0,0
Oak Street Weather Station,1/19/2023,9:00:00 AM,3.1,84,0,317,3.9,1
Foster Weather Station,1/19/2023,8:00:00 AM,2.56,78,0.08,0,0,0
Oak Street Weather Station,1/19/2023,8:00:00 AM,3.6,82,0,334,3.8,1
Foster Weather Station,1/19/2023,7:00:00 AM,3,78,0,0,0,0
Oak Street Weather Station,1/19/2023,7:00:00 AM,3.9,83,0,315,3.9,1
Foster Weather Station,1/19/2023,6:00:00 AM,3.5,78,0.05,0,0,0
Oak Street Weather Station,1/19/2023,6:00:00 AM,4.4,84,0.1,318,4.3,1
Foster Weather Station,1/19/2023,5:00:00 AM,4.67,82,0.13,0,0,0
Oak Street Weather Station,1/19/2023,5:00:00 AM,5.8,86,0,356,3.9,1
Foster Weather Station,1/19/2023,4:00:00 AM,5.28,84,0.84,0,0,18
Oak Street Weather Station,1/19/2023,4:00:00 AM,6.1,91,0.7,356,2.2,8
Foster Weather Station,1/19/2023,3:00:00 AM,3.78,87,0.2,0,0,26
Oak Street Weather Station,1/19/2023,3:00:00 AM,4.5,91,0.4,346,0.8,24
Foster Weather Station,1/19/2023,2:00:00 AM,5,82,0,0,0,31
Oak Street Weather Station,1/19/2023,2:00:00 AM,5.1,87,0,83,3.1,43
Foster Weather Station,1/19/2023,1:00:00 AM,4.78,83,0,0,0,44
Oak Street Weather Station,1/19/2023,1:00:00 AM,5.6,86,0,82,2.2,56
Foster Weather Station,1/19/2023,12:00:00 PM,4.5,83,0,0,0,38
Oak Street Weather Station,1/19/2023,12:00:00 PM,5.4,86,0,0,1.4,54
Foster Weather Station,1/19/2023,11:00:00 AM,4.06,84,0,0,0,61
Oak Street Weather Station,1/19/2023,11:00:00 AM,4.9,88,0,83,1.8,98
Foster Weather Station,1/19/2023,10:00:00 AM,4,83,0,0,0,40
Oak Street Weather Station,1/19/2023,10:00:00 AM,5,88,0,248,2.7,31
Foster Weather Station,1/19/2023,9:00:00 AM,4,82,0,0,0,26
Oak Street Weather Station,1/19/2023,9:00:00 AM,4.8,87,0,319,3,25
Foster Weather Station,1/19/2023,8:00:00 AM,4.28,81,0,0,0,14
Oak Street Weather Station,1/19/2023,8:00:00 AM,5.2,87,0,274,3.6,12
Foster Weather Station,1/19/2023,7:00:00 AM,4.5,86,0,0,0,0
Oak Street Weather Station,1/19/2023,7:00:00 AM,5.5,89,0,267,3.5,1
Foster Weather Station,1/19/2023,6:00:00 AM,4.17,88,0,0,0,0
Oak Street Weather Station,1/19/2023,6:00:00 AM,4.5,91,0,104,3.2,0
Foster Weather Station,1/19/2023,5:00:00 AM,2.78,87,0,0,0,0
Oak Street Weather Station,1/19/2023,5:00:00 AM,4.5,91,0,118,3.2,0
Foster Weather Station,1/19/2023,4:00:00 AM,2.78,87,0,0,0,0
Oak Street Weather Station,1/19/2023,4:00:00 AM,4.2,92,0,111,4.9,0
Foster Weather Station,1/19/2023,3:00:00 AM,2.67,87,0,0,0,0
Oak Street Weather Station,1/19/2023,3:00:00 AM,3.5,92,0,112,4,0
Foster Weather Station,1/19/2023,2:00:00 AM,2.78,86,0,0,0,0
Oak Street Weather Station,1/19/2023,2:00:00 AM,3.4,91,0,109,5.2,0
Foster Weather Station,1/19/2023,1:00:00 AM,2.67,86,0.08,0,0,0
Oak Street Weather Station,1/19/2023,1:00:00 AM,3.3,91,0.3,115,5.7,0
Foster Weather Station,1/19/2023,12:00:00 PM,2.89,82,0.03,0,0,0
Oak Street Weather Station,1/19/2023,12:00:00 PM,3.4,87,0,110,8.8,1
Foster Weather Station,1/18/2023,11:00:00 AM,2.78,84,1.6,0,0,0
Oak Street Weather Station,1/18/2023,11:00:00 AM,3.2,90,4.8,108,10.2,0
Foster Weather Station,1/18/2023,10:00:00 AM,2.89,83,1.78,0,0,0
Oak Street Weather Station,1/18/2023,10:00:00 AM,3.3,90,1.1,110,7.3,0
Foster Weather Station,1/18/2023,9:00:00 AM,2.89,84,4.14,0,0,0
Oak Street Weather Station,1/18/2023,9:00:00 AM,3.3,89,3.8,92,5.8,0
Foster Weather Station,1/18/2023,8:00:00 AM,3,79,1.45,0,0,0
Oak Street Weather Station,1/18/2023,8:00:00 AM,3.4,86,2.5,106,4.4,1
Foster Weather Station,1/18/2023,7:00:00 AM,3,77,0.05,0,0,5
Oak Street Weather Station,1/18/2023,7:00:00 AM,3.5,86,0,100,5.5,2
Foster Weather Station,1/18/2023,6:00:00 AM,2.89,78,0,0,0,4
Oak Street Weather Station,1/18/2023,6:00:00 AM,3.6,86,0,109,3.9,2
Foster Weather Station,1/18/2023,5:00:00 AM,2.56,80,0,0,0,4
Oak Street Weather Station,1/18/2023,5:00:00 AM,3.4,84,0,132,3.2,2
Foster Weather Station,1/18/2023,4:00:00 AM,2.17,78,0,0,0,14
Oak Street Weather Station,1/18/2023,4:00:00 AM,2.9,83,0,105,1.7,12
Foster Weather Station,1/18/2023,3:00:00 AM,2.39,77,0.03,0,0,27
Oak Street Weather Station,1/18/2023,3:00:00 AM,3.3,78,0,109,1.7,25
Foster Weather Station,1/18/2023,2:00:00 AM,2.17,76,0,0,0,65
Oak Street Weather Station,1/18/2023,2:00:00 AM,2.9,78,0,90,1.7,56
Foster Weather Station,1/18/2023,1:00:00 AM,2.78,74,0,0,0,115
Oak Street Weather Station,1/18/2023,1:00:00 AM,3.5,76,0,65,0.8,94
Foster Weather Station,1/18/2023,12:00:00 PM,2.56,75,0,0,0,225
Oak Street Weather Station,1/18/2023,12:00:00 PM,3.2,77,0,118,1.1,196
Foster Weather Station,1/18/2023,11:00:00 AM,2.5,74,0,0,0,240
Oak Street Weather Station,1/18/2023,11:00:00 AM,3.2,80,0,98,1.2,217
Foster Weather Station,1/18/2023,10:00:00 AM,2.89,67,0,0,0,144
Oak Street Weather Station,1/18/2023,10:00:00 AM,3.4,75,0,87,0.8,69
Foster Weather Station,1/18/2023,9:00:00 AM,2.39,73,0,0,0,39
Oak Street Weather Station,1/18/2023,9:00:00 AM,3.2,77,0,13,2.9,36
Foster Weather Station,1/18/2023,8:00:00 AM,2.56,69,0,0,0,11
Oak Street Weather Station,1/18/2023,8:00:00 AM,3.4,75,0,28,4.5,6
Foster Weather Station,1/18/2023,7:00:00 AM,2.67,69,0,0,0,5
Oak Street Weather Station,1/18/2023,7:00:00 AM,3.8,72,0,5,2.7,1
Foster Weather Station,1/18/2023,6:00:00 AM,2.89,68,0,0,0,6
Oak Street Weather Station,1/18/2023,6:00:00 AM,3.6,72,0,10,3.4,1
Foster Weather Station,1/18/2023,5:00:00 AM,2.89,70,0,0,0,4
Oak Street Weather Station,1/18/2023,5:00:00 AM,3.8,73,0,350,2.7,1
Foster Weather Station,1/18/2023,4:00:00 AM,2.78,70,0,0,0,5
Oak Street Weather Station,1/18/2023,4:00:00 AM,3.8,73,0,359,4,1
Foster Weather Station,1/18/2023,3:00:00 AM,2.89,70,0,0,0,4
Foster Weather Station,1/18/2023,2:00:00 AM,3,70,0,0,0,4
Oak Street Weather Station,1/18/2023,2:00:00 AM,4,73,0,297,3.1,1
Foster Weather Station,1/18/2023,1:00:00 AM,3.17,69,0,0,0,5
Oak Street Weather Station,1/18/2023,1:00:00 AM,4.1,72,0,256,3.1,1
Foster Weather Station,1/18/2023,12:00:00 PM,3.28,69,0,0,0,5
Oak Street Weather Station,1/18/2023,12:00:00 PM,4.2,72,0,344,2.6,1
Foster Weather Station,1/17/2023,11:00:00 AM,3.28,69,0,0,0,5
Oak Street Weather Station,1/17/2023,11:00:00 AM,4.2,72,0,268,3.4,1
Foster Weather Station,1/17/2023,10:00:00 AM,3.56,70,0,0,0,4
Oak Street Weather Station,1/17/2023,10:00:00 AM,4.5,73,0,341,3.8,1
Foster Weather Station,1/17/2023,9:00:00 AM,3.78,71,0,0,0,4
Oak Street Weather Station,1/17/2023,9:00:00 AM,4.8,73,0,316,3.9,1
Foster Weather Station,1/17/2023,8:00:00 AM,4,68,0,0,0,6
Oak Street Weather Station,1/17/2023,8:00:00 AM,4.9,74,0,352,3,1
Foster Weather Station,1/17/2023,7:00:00 AM,4,71,0,0,0,4
Oak Street Weather Station,1/17/2023,7:00:00 AM,4.9,74,0,331,3.5,1
Foster Weather Station,1/17/2023,6:00:00 AM,4,72,0,0,0,4
Oak Street Weather Station,1/17/2023,6:00:00 AM,4.9,75,0,345,5.3,1
Foster Weather Station,1/17/2023,5:00:00 AM,3.89,72,0,0,0,4
Oak Street Weather Station,1/17/2023,5:00:00 AM,4.8,76,0,323,3.8,1
Foster Weather Station,1/17/2023,4:00:00 AM,3.89,72,0,0,0,11
Oak Street Weather Station,1/17/2023,4:00:00 AM,4.9,75,0,283,3.2,8
Foster Weather Station,1/17/2023,3:00:00 AM,4.28,70,0,0,0,31
Oak Street Weather Station,1/17/2023,3:00:00 AM,5.1,74,0,291,4.6,19
Foster Weather Station,1/17/2023,2:00:00 AM,4.28,71,0,0,0,88
Oak Street Weather Station,1/17/2023,2:00:00 AM,5.2,74,0,303,5,99
Foster Weather Station,1/17/2023,1:00:00 AM,4.06,73,0,0,0,82
Oak Street Weather Station,1/17/2023,1:00:00 AM,5.2,76,0,286,10,75
Foster Weather Station,1/17/2023,12:00:00 PM,4,75,0,0,0,93
Oak Street Weather Station,1/17/2023,12:00:00 PM,5.3,77,0,269,6,79
Foster Weather Station,1/17/2023,11:00:00 AM,3.89,77,0,0,0,59
Oak Street Weather Station,1/17/2023,11:00:00 AM,5,80,0,313,5.6,100
Foster Weather Station,1/17/2023,10:00:00 AM,3.89,77,0.08,0,0,10
Oak Street Weather Station,1/17/2023,10:00:00 AM,4.9,80,0,309,5.9,41
Foster Weather Station,1/17/2023,9:00:00 AM,3.89,79,0.15,0,0,40
Oak Street Weather Station,1/17/2023,9:00:00 AM,5.3,80,0,269,11.7,29
Foster Weather Station,1/17/2023,8:00:00 AM,4.39,77,0.13,0,0,15
Oak Street Weather Station,1/17/2023,8:00:00 AM,5.7,82,0,282,4.3,8
Foster Weather Station,1/17/2023,7:00:00 AM,5,76,0,0,0,5
Oak Street Weather Station,1/17/2023,7:00:00 AM,6.2,80,0,279,9.3,1
Foster Weather Station,1/17/2023,6:00:00 AM,5.5,78,0,0,0,4
Oak Street Weather Station,1/17/2023,6:00:00 AM,6.5,80,0,312,4.3,1
Foster Weather Station,1/17/2023,5:00:00 AM,6.17,75,0,0,0,6
Oak Street Weather Station,1/17/2023,5:00:00 AM,7.3,79,0,276,7.4,1
Foster Weather Station,1/17/2023,4:00:00 AM,7.28,75,0,0,0,5
Oak Street Weather Station,1/17/2023,4:00:00 AM,8,80,0,255,6.5,0
Foster Weather Station,1/17/2023,3:00:00 AM,7.89,72,0,0,0,5
Oak Street Weather Station,1/17/2023,3:00:00 AM,8.7,76,0,298,5.8,0
Foster Weather Station,1/17/2023,2:00:00 AM,8.89,69,0,0,0,5
Oak Street Weather Station,1/17/2023,2:00:00 AM,9.5,72,0,285,5.5,0
Foster Weather Station,1/17/2023,1:00:00 AM,9.67,73,0,0,0,2
Oak Street Weather Station,1/17/2023,1:00:00 AM,10.5,74,0,261,7.6,0
Foster Weather Station,1/17/2023,12:00:00 PM,10.56,74,0,0,0,2
Oak Street Weather Station,1/17/2023,12:00:00 PM,11.3,80,0,313,4,0
Foster Weather Station,1/16/2023,11:00:00 AM,10.89,80,0,0,0,1
Oak Street Weather Station,1/16/2023,11:00:00 AM,11.3,84,0,29,2.2,0
Foster Weather Station,1/16/2023,10:00:00 AM,10.5,83,0,0,0,0
Oak Street Weather Station,1/16/2023,10:00:00 AM,11.2,87,0,280,5,0
Foster Weather Station,1/16/2023,9:00:00 AM,9.56,88,0,0,0,0
Oak Street Weather Station,1/16/2023,9:00:00 AM,10.2,88,0,130,2.6,0
Foster Weather Station,1/16/2023,8:00:00 AM,5.28,89,0,0,0,0
Oak Street Weather Station,1/16/2023,8:00:00 AM,9.5,91,0,123,2.1,0
Foster Weather Station,1/16/2023,7:00:00 AM,4.17,88,0,0,0,0
Oak Street Weather Station,1/16/2023,7:00:00 AM,6.8,92,0,115,6.3,1
Foster Weather Station,1/16/2023,6:00:00 AM,4.89,88,0,0,0,0
Oak Street Weather Station,1/16/2023,6:00:00 AM,6.1,91,0,117,6.2,1
Foster Weather Station,1/16/2023,5:00:00 AM,4.78,87,0,0,0,0
Oak Street Weather Station,1/16/2023,5:00:00 AM,6.1,90,0,117,6.3,1
Foster Weather Station,1/16/2023,4:00:00 AM,5.39,86,0.43,0,0,6
Oak Street Weather Station,1/16/2023,4:00:00 AM,7.2,86,0,111,5.2,4
Foster Weather Station,1/16/2023,3:00:00 AM,6.5,83,1.22,0,0,27
Oak Street Weather Station,1/16/2023,3:00:00 AM,7.2,86,0.3,100,5.4,13
Foster Weather Station,1/16/2023,2:00:00 AM,4.67,83,1.02,0,0,53
Oak Street Weather Station,1/16/2023,2:00:00 AM,6.3,86,2.2,113,7.7,52
Foster Weather Station,1/16/2023,1:00:00 AM,4.17,80,0.58,0,0,82
Oak Street Weather Station,1/16/2023,1:00:00 AM,6.5,81,0.1,116,7,67
Foster Weather Station,1/16/2023,12:00:00 PM,5.5,75,0,0,0,56
Foster Weather Station,1/16/2023,11:00:00 AM,3.78,79,0.03,0,0,68
Oak Street Weather Station,1/16/2023,11:00:00 AM,5.2,80,0.1,105,3.4,59
Foster Weather Station,1/16/2023,10:00:00 AM,2.89,75,1.17,0,0,39
Oak Street Weather Station,1/16/2023,10:00:00 AM,4.5,76,1.7,110,6.5,68
Foster Weather Station,1/16/2023,9:00:00 AM,3.39,64,0,0,0,21
Oak Street Weather Station,1/16/2023,9:00:00 AM,5.5,63,0.1,118,5.6,19
Foster Weather Station,1/16/2023,8:00:00 AM,3.39,64,0,0,0,22
Oak Street Weather Station,1/16/2023,8:00:00 AM,5.5,58,0,110,7.5,15
Foster Weather Station,1/16/2023,7:00:00 AM,3.39,63,0,0,0,5
Oak Street Weather Station,1/16/2023,7:00:00 AM,6,55,0,108,5.3,1
Foster Weather Station,1/16/2023,6:00:00 AM,3.17,64,0,0,0,4
Oak Street Weather Station,1/16/2023,6:00:00 AM,6.1,54,0,107,5.3,1
Foster Weather Station,1/16/2023,5:00:00 AM,3.5,62,0,0,0,4
Oak Street Weather Station,1/16/2023,5:00:00 AM,6.5,51,0,104,6.8,0
Foster Weather Station,1/16/2023,4:00:00 AM,3.28,60,0,0,0,5
Oak Street Weather Station,1/16/2023,4:00:00 AM,5.9,52,0,107,4.5,1
Foster Weather Station,1/16/2023,3:00:00 AM,2.89,65,0,0,0,5
Oak Street Weather Station,1/16/2023,3:00:00 AM,5.5,55,0,111,4.5,1
Foster Weather Station,1/16/2023,2:00:00 AM,3,64,0,0,0,4
Oak Street Weather Station,1/16/2023,2:00:00 AM,5.2,55,0,109,5.9,1
Foster Weather Station,1/16/2023,1:00:00 AM,3.56,58,0,0,0,5
Oak Street Weather Station,1/16/2023,1:00:00 AM,6.1,48,0,94,3.8,1
Foster Weather Station,1/16/2023,12:00:00 PM,4.28,51,0,0,0,5
Oak Street Weather Station,1/16/2023,12:00:00 PM,6.2,46,0,280,3.8,1
Foster Weather Station,1/15/2023,11:00:00 AM,3.5,58,0,0,0,4
Oak Street Weather Station,1/15/2023,11:00:00 AM,5.8,49,0,108,5.3,1
Foster Weather Station,1/15/2023,10:00:00 AM,4.78,47,0,0,0,6
Oak Street Weather Station,1/15/2023,10:00:00 AM,5.7,50,0,111,4.4,1
Foster Weather Station,1/15/2023,9:00:00 AM,3.5,57,0,0,0,4
Oak Street Weather Station,1/15/2023,9:00:00 AM,5.3,54,0,111,5,1
Foster Weather Station,1/15/2023,8:00:00 AM,3.06,61,0,0,0,5
Oak Street Weather Station,1/15/2023,8:00:00 AM,4.7,58,0,98,7.4,1
Foster Weather Station,1/15/2023,7:00:00 AM,2.56,67,0,0,0,4
Oak Street Weather Station,1/15/2023,7:00:00 AM,4.5,62,0,102,5.1,1
Foster Weather Station,1/15/2023,6:00:00 AM,2.78,67,0,0,0,4
Oak Street Weather Station,1/15/2023,6:00:00 AM,4.5,63,0,107,6.8,1
Foster Weather Station,1/15/2023,5:00:00 AM,2.89,67,0,0,0,6
Oak Street Weather Station,1/15/2023,5:00:00 AM,4.6,64,0,110,6,1
Foster Weather Station,1/15/2023,4:00:00 AM,2.67,70,0,0,0,46
Oak Street Weather Station,1/15/2023,4:00:00 AM,4.7,66,0,109,5.2,27
Foster Weather Station,1/15/2023,3:00:00 AM,3,67,0,0,0,118
Oak Street Weather Station,1/15/2023,3:00:00 AM,4.4,66,0,114,5.8,49
Foster Weather Station,1/15/2023,2:00:00 AM,5.28,48,0,0,0,287
Oak Street Weather Station,1/15/2023,2:00:00 AM,5.9,51,0,111,5,67
Foster Weather Station,1/15/2023,1:00:00 AM,3.78,56,0,0,0,399
Oak Street Weather Station,1/15/2023,1:00:00 AM,5.1,53,0,111,6,42
Foster Weather Station,1/15/2023,12:00:00 PM,3.06,59,0,0,0,423
Oak Street Weather Station,1/15/2023,12:00:00 PM,4,60,0,92,4.4,43
Foster Weather Station,1/15/2023,11:00:00 AM,1.28,64,0,0,0,280
Oak Street Weather Station,1/15/2023,11:00:00 AM,2.5,65,0,108,5.2,327
Foster Weather Station,1/15/2023,10:00:00 AM,0.56,61,0,0,0,240
Oak Street Weather Station,1/15/2023,10:00:00 AM,1.7,65,0,112,4.7,169
Foster Weather Station,1/15/2023,9:00:00 AM,-0.67,71,0,0,0,127
Oak Street Weather Station,1/15/2023,9:00:00 AM,0.4,69,0,66,3.3,111
Foster Weather Station,1/15/2023,8:00:00 AM,-1.28,72,0,0,0,53
Oak Street Weather Station,1/15/2023,8:00:00 AM,-0.4,72,0,99,3.9,43
Foster Weather Station,1/15/2023,7:00:00 AM,-1.39,68,0,0,0,6
Oak Street Weather Station,1/15/2023,7:00:00 AM,-0.5,70,0,102,5.1,5
Foster Weather Station,1/15/2023,6:00:00 AM,-2,69,0,0,0,4
Oak Street Weather Station,1/15/2023,6:00:00 AM,-0.6,71,0,273,4.4,2
Foster Weather Station,1/15/2023,5:00:00 AM,-2,69,0,0,0,3
Oak Street Weather Station,1/15/2023,5:00:00 AM,-0.6,71,0,317,2.4,2
Foster Weather Station,1/15/2023,4:00:00 AM,-2,69,0,0,0,4
Oak Street Weather Station,1/15/2023,4:00:00 AM,-0.4,70,0,298,3.7,2
Foster Weather Station,1/15/2023,3:00:00 AM,-2,68,0,0,0,4
Oak Street Weather Station,1/15/2023,3:00:00 AM,-0.7,70,0,287,5.7,2
Foster Weather Station,1/15/2023,2:00:00 AM,-2.17,68,0,0,0,5
Oak Street Weather Station,1/15/2023,2:00:00 AM,-0.7,69,0,4,1.7,3
Foster Weather Station,1/15/2023,1:00:00 AM,-2.17,68,0,0,0,4
Oak Street Weather Station,1/15/2023,1:00:00 AM,-1,70,0,243,3.7,3
Foster Weather Station,1/15/2023,12:00:00 PM,-2.06,68,0,0,0,3
Oak Street Weather Station,1/15/2023,12:00:00 PM,-1,70,0,285,4,2
Foster Weather Station,1/14/2023,11:00:00 AM,-2.06,67,0,0,0,3
Oak Street Weather Station,1/14/2023,11:00:00 AM,-0.8,70,0,306,3.8,2
Foster Weather Station,1/14/2023,10:00:00 AM,-2,67,0,0,0,4
Oak Street Weather Station,1/14/2023,10:00:00 AM,-0.9,69,0,8,1.7,2
Foster Weather Station,1/14/2023,9:00:00 AM,-2.06,67,0,0,0,4
Oak Street Weather Station,1/14/2023,9:00:00 AM,-0.9,70,0,84,1.4,3
Foster Weather Station,1/14/2023,8:00:00 AM,-2.06,67,0,0,0,4
Oak Street Weather Station,1/14/2023,8:00:00 AM,-1,70,0,350,2.1,3
Foster Weather Station,1/14/2023,7:00:00 AM,-1.89,66,0,0,0,5
Oak Street Weather Station,1/14/2023,7:00:00 AM,-1,69,0,0,2.5,3
Foster Weather Station,1/14/2023,6:00:00 AM,-1.5,63,0,0,0,4
Oak Street Weather Station,1/14/2023,6:00:00 AM,-0.7,68,0,172,1.7,3
Foster Weather Station,1/14/2023,5:00:00 AM,-0.67,60,0,0,0,4
Oak Street Weather Station,1/14/2023,5:00:00 AM,0,66,0,96,2,2
Foster Weather Station,1/14/2023,4:00:00 AM,-0.17,56,0,0,0,47
Oak Street Weather Station,1/14/2023,4:00:00 AM,0.7,61,0,103,3.5,29
Foster Weather Station,1/14/2023,3:00:00 AM,-0.28,56,0,0,0,241
Oak Street Weather Station,1/14/2023,3:00:00 AM,0.3,63,0,73,4.2,30
Foster Weather Station,1/14/2023,2:00:00 AM,-0.5,56,0,0,0,335
Oak Street Weather Station,1/14/2023,2:00:00 AM,0.1,62,0,172,1.8,34
